0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
1068.0,1424.0,1778.0,2123.0,2598.0,2816.0,2989.0,,,,,,,,,
,,,,,,,,,,,,,,,
1776.0,2079.0,,,,,,,,,,,,,,
127.0,364.0,2413.0,2921.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,
296.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
644.0,2701.0,2804.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1567.0,,,,,,,,,,,,,,,
332.0,713.0,2639.0,,,,,,,,,,,,,
644.0,1552.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
737.0,2741.0,,,,,,,,,,,,,,
2076.0,2097.0,,,,,,,,,,,,,,
478.0,597.0,783.0,1780.0,1794.0,2447.0,2520.0,,,,,,,,,
,,,,,,,,,,,,,,,
2026.0,,,,,,,,,,,,,,,
28.0,953.0,2425.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
869.0,2465.0,,,,,,,,,,,,,,
2358.0,,,,,,,,,,,,,,,
278.0,2420.0,2816.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2126.0,2233.0,2448.0,,,,,,,,,,,,,
1197.0,1634.0,1942.0,2109.0,2260.0,2724.0,,,,,,,,,,
,,,,,,,,,,,,,,,
713.0,963.0,1587.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1426.0,,,,,,,,,,,,,,,
359.0,978.0,1905.0,1916.0,1935.0,2569.0,,,,,,,,,,
,,,,,,,,,,,,,,,
235.0,348.0,1425.0,1930.0,2948.0,,,,,,,,,,,
66.0,2420.0,2742.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
478.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
856.0,921.0,1063.0,1499.0,,,,,,,,,,,,
2333.0,,,,,,,,,,,,,,,
842.0,2336.0,2342.0,2443.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,
69.0,814.0,1583.0,2644.0,2720.0,,,,,,,,,,,
602.0,1980.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1178.0,,,,,,,,,,,,,,,
62.0,,,,,,,,,,,,,,,
655.0,864.0,,,,,,,,,,,,,,
94.0,195.0,232.0,655.0,940.0,1047.0,1170.0,1249.0,1434.0,1587.0,1610.0,1823.0,2610.0,2688.0,,
620.0,1062.0,1381.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2816.0,,,,,,,,,,,,,,,
331.0,777.0,2894.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
62.0,1252.0,1366.0,2263.0,,,,,,,,,,,,
37.0,2586.0,2804.0,,,,,,,,,,,,,
63.0,736.0,1132.0,1846.0,2659.0,2832.0,,,,,,,,,,
635.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
497.0,851.0,915.0,1961.0,2409.0,,,,,,,,,,,
480.0,1878.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1867.0,2297.0,,,,,,,,,,,,,,
396.0,503.0,576.0,1792.0,1861.0,2925.0,,,,,,,,,,
955.0,975.0,1746.0,1862.0,,,,,,,,,,,,
8.0,292.0,1690.0,,,,,,,,,,,,,
14.0,1389.0,1660.0,,,,,,,,,,,,,
2453.0,,,,,,,,,,,,,,,
1175.0,1281.0,1580.0,2235.0,2611.0,2773.0,,,,,,,,,,
1305.0,,,,,,,,,,,,,,,
2689.0,2893.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1727.0,1854.0,2259.0,2453.0,,,,,,,,,,,,
1772.0,2622.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
37.0,39.0,227.0,340.0,856.0,1584.0,,,,,,,,,,
1514.0,,,,,,,,,,,,,,,
444.0,980.0,2038.0,2134.0,2156.0,2627.0,2709.0,2936.0,,,,,,,,
1491.0,,,,,,,,,,,,,,,
1952.0,2653.0,2949.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
141.0,1252.0,1888.0,2962.0,,,,,,,,,,,,
1066.0,1903.0,2188.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2073.0,2079.0,2816.0,,,,,,,,,,,,,
866.0,1584.0,,,,,,,,,,,,,,
1776.0,2683.0,2714.0,2988.0,,,,,,,,,,,,
1189.0,1381.0,,,,,,,,,,,,,,
1487.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
823.0,1440.0,2205.0,2452.0,,,,,,,,,,,,
697.0,1084.0,1120.0,1530.0,2148.0,,,,,,,,,,,
829.0,1485.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
413.0,,,,,,,,,,,,,,,
1273.0,,,,,,,,,,,,,,,
322.0,1926.0,2064.0,2369.0,2587.0,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2049.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1037.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2358.0,,,,,,,,,,,,,,,
490.0,2967.0,,,,,,,,,,,,,,
253.0,621.0,649.0,1644.0,2695.0,,,,,,,,,,,
62.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1284.0,,,,,,,,,,,,,,,
364.0,1591.0,1619.0,2240.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
465.0,,,,,,,,,,,,,,,
1002.0,2705.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
576.0,783.0,1253.0,1359.0,1810.0,,,,,,,,,,,
8.0,1233.0,1682.0,2845.0,,,,,,,,,,,,
1063.0,2168.0,,,,,,,,,,,,,,
927.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
328.0,1284.0,1956.0,,,,,,,,,,,,,
891.0,963.0,1418.0,1606.0,1862.0,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1024.0,1567.0,,,,,,,,,,,,,,
109.0,1895.0,2979.0,,,,,,,,,,,,,
2893.0,,,,,,,,,,,,,,,
1182.0,2764.0,,,,,,,,,,,,,,
472.0,986.0,1264.0,2069.0,,,,,,,,,,,,
1416.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
364.0,1662.0,1878.0,2424.0,,,,,,,,,,,,
431.0,,,,,,,,,,,,,,,
163.0,792.0,,,,,,,,,,,,,,
621.0,1005.0,1434.0,1721.0,1926.0,2049.0,2050.0,2061.0,2322.0,2475.0,2480.0,2911.0,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
477.0,1128.0,1631.0,1923.0,2263.0,2856.0,,,,,,,,,,
191.0,,,,,,,,,,,,,,,
726.0,811.0,1511.0,2508.0,2551.0,,,,,,,,,,,
62.0,815.0,1822.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1640.0,1773.0,2303.0,2622.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,
313.0,620.0,1014.0,1316.0,1414.0,,,,,,,,,,,
2936.0,,,,,,,,,,,,,,,
2277.0,,,,,,,,,,,,,,,
585.0,1120.0,,,,,,,,,,,,,,
304.0,1900.0,,,,,,,,,,,,,,
47.0,927.0,,,,,,,,,,,,,,
342.0,736.0,988.0,1491.0,1846.0,2026.0,2955.0,,,,,,,,,
60.0,556.0,936.0,1429.0,1775.0,2205.0,2741.0,,,,,,,,,
547.0,,,,,,,,,,,,,,,
341.0,,,,,,,,,,,,,,,
529.0,1413.0,1707.0,1860.0,,,,,,,,,,,,
37.0,,,,,,,,,,,,,,,
659.0,2425.0,2952.0,,,,,,,,,,,,,
828.0,2127.0,,,,,,,,,,,,,,
84.0,919.0,2815.0,,,,,,,,,,,,,
1310.0,,,,,,,,,,,,,,,
2501.0,,,,,,,,,,,,,,,
1772.0,1794.0,,,,,,,,,,,,,,
481.0,730.0,1394.0,1610.0,1613.0,1686.0,2044.0,2424.0,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
18.0,290.0,1141.0,1682.0,1749.0,2409.0,,,,,,,,,,
,,,,,,,,,,,,,,,
1146.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
104.0,198.0,1067.0,1175.0,1455.0,1773.0,2361.0,2586.0,,,,,,,,
,,,,,,,,,,,,,,,
558.0,760.0,1421.0,1533.0,1940.0,2490.0,2652.0,2922.0,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1437.0,,,,,,,,,,,,,,,
324.0,2638.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
341.0,741.0,1462.0,,,,,,,,,,,,,
14.0,,,,,,,,,,,,,,,
260.0,272.0,1152.0,2574.0,2962.0,,,,,,,,,,,
90.0,96.0,528.0,1084.0,1783.0,1807.0,2272.0,2449.0,,,,,,,,
,,,,,,,,,,,,,,,
547.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
96.0,921.0,1381.0,1594.0,1805.0,2026.0,2079.0,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
227.0,1636.0,1915.0,,,,,,,,,,,,,
341.0,,,,,,,,,,,,,,,
492.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
520.0,695.0,1406.0,2293.0,2671.0,,,,,,,,,,,
533.0,828.0,849.0,1370.0,,,,,,,,,,,,
54.0,235.0,1710.0,2598.0,,,,,,,,,,,,
2263.0,,,,,,,,,,,,,,,
1059.0,1349.0,,,,,,,,,,,,,,
290.0,730.0,1082.0,1354.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
55.0,610.0,920.0,1249.0,1994.0,2595.0,2734.0,,,,,,,,,
,,,,,,,,,,,,,,,
635.0,,,,,,,,,,,,,,,
37.0,1619.0,2348.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1120.0,1547.0,1682.0,2472.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
167.0,519.0,738.0,1123.0,1296.0,1677.0,1991.0,2230.0,2927.0,,,,,,,
,,,,,,,,,,,,,,,
2146.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
669.0,1594.0,2638.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2333.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1141.0,1739.0,2490.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1033.0,2069.0,2289.0,2721.0,,,,,,,,,,,,
931.0,2621.0,2705.0,,,,,,,,,,,,,
2.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
374.0,747.0,1177.0,1700.0,1937.0,2038.0,2112.0,2742.0,2852.0,,,,,,,
1739.0,1994.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
635.0,2031.0,2587.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
119.0,1760.0,1933.0,2857.0,,,,,,,,,,,,
208.0,297.0,936.0,,,,,,,,,,,,,
1631.0,2902.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
869.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1252.0,1772.0,2299.0,2497.0,,,,,,,,,,,,
2705.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1128.0,1178.0,1366.0,2813.0,2904.0,2911.0,,,,,,,,,,
1507.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1140.0,1273.0,2348.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
396.0,1009.0,1256.0,1459.0,1790.0,2109.0,2381.0,2562.0,,,,,,,,
162.0,2934.0,,,,,,,,,,,,,,
69.0,693.0,1917.0,2167.0,2653.0,2733.0,2936.0,,,,,,,,,
191.0,,,,,,,,,,,,,,,
297.0,478.0,493.0,,,,,,,,,,,,,
163.0,247.0,531.0,1526.0,2988.0,,,,,,,,,,,
2049.0,2465.0,,,,,,,,,,,,,,
787.0,1266.0,1539.0,1648.0,2076.0,2324.0,2656.0,,,,,,,,,
10.0,346.0,602.0,737.0,777.0,1546.0,1629.0,2077.0,2235.0,2381.0,2623.0,2930.0,,,,
518.0,1201.0,,,,,,,,,,,,,,
2121.0,2341.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
670.0,2967.0,,,,,,,,,,,,,,
478.0,2371.0,,,,,,,,,,,,,,
2754.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
814.0,1312.0,2984.0,,,,,,,,,,,,,
284.0,1994.0,2701.0,,,,,,,,,,,,,
1326.0,1739.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
431.0,473.0,,,,,,,,,,,,,,
639.0,,,,,,,,,,,,,,,
2906.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
296.0,586.0,1710.0,,,,,,,,,,,,,
27.0,719.0,1437.0,1671.0,1921.0,,,,,,,,,,,
132.0,400.0,461.0,609.0,803.0,2341.0,2597.0,2922.0,2927.0,,,,,,,
240.0,1372.0,1382.0,1920.0,2322.0,2451.0,2679.0,,,,,,,,,
56.0,1547.0,1591.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1337.0,2299.0,,,,,,,,,,,,,,
576.0,856.0,1132.0,1324.0,1608.0,2465.0,2506.0,2899.0,2900.0,2988.0,,,,,,
,,,,,,,,,,,,,,,
1228.0,1403.0,1442.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
343.0,923.0,1292.0,1414.0,1648.0,2020.0,2152.0,2293.0,,,,,,,,
666.0,712.0,925.0,999.0,1312.0,1683.0,2167.0,2268.0,2396.0,2433.0,2677.0,,,,,
904.0,985.0,1123.0,2147.0,2424.0,,,,,,,,,,,
,,,,,,,,,,,,,,,
242.0,866.0,1039.0,1671.0,,,,,,,,,,,,
1739.0,2134.0,,,,,,,,,,,,,,
477.0,608.0,1731.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
482.0,2614.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
243.0,1285.0,1547.0,1833.0,2112.0,2142.0,2724.0,,,,,,,,,
,,,,,,,,,,,,,,,
649.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
670.0,,,,,,,,,,,,,,,
21.0,140.0,438.0,519.0,1851.0,2128.0,2692.0,2899.0,,,,,,,,
,,,,,,,,,,,,,,,
331.0,370.0,736.0,2805.0,2902.0,,,,,,,,,,,
2309.0,2820.0,2893.0,,,,,,,,,,,,,
296.0,1887.0,2873.0,,,,,,,,,,,,,
1120.0,2815.0,,,,,,,,,,,,,,
608.0,874.0,1607.0,2142.0,2461.0,2733.0,,,,,,,,,,
1760.0,2815.0,2894.0,,,,,,,,,,,,,
164.0,365.0,634.0,1371.0,1454.0,1545.0,1702.0,2422.0,2503.0,2721.0,2928.0,,,,,
809.0,1066.0,1228.0,1332.0,1616.0,2745.0,2985.0,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
776.0,2300.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2382.0,2816.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
533.0,906.0,1762.0,,,,,,,,,,,,,
1887.0,2896.0,,,,,,,,,,,,,,
40.0,518.0,1039.0,1106.0,1552.0,2153.0,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
54.0,2906.0,,,,,,,,,,,,,,
438.0,695.0,953.0,973.0,1132.0,1355.0,1878.0,1994.0,2504.0,2683.0,2749.0,,,,,
153.0,162.0,359.0,420.0,756.0,1069.0,2189.0,2267.0,2562.0,2569.0,2692.0,2725.0,2846.0,,,
909.0,,,,,,,,,,,,,,,
235.0,738.0,1538.0,2780.0,2959.0,2993.0,,,,,,,,,,
96.0,130.0,479.0,1001.0,1005.0,1263.0,2160.0,2246.0,2711.0,2742.0,2847.0,2892.0,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
191.0,620.0,940.0,1908.0,2406.0,2412.0,,,,,,,,,,
,,,,,,,,,,,,,,,
1326.0,,,,,,,,,,,,,,,
2160.0,,,,,,,,,,,,,,,
1663.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
696.0,738.0,960.0,996.0,1719.0,1934.0,1944.0,2988.0,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2294.0,,,,,,,,,,,,,,,
896.0,1332.0,1923.0,2962.0,,,,,,,,,,,,
1251.0,1282.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
745.0,1797.0,1809.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1462.0,2962.0,,,,,,,,,,,,,,
1191.0,1426.0,,,,,,,,,,,,,,
524.0,763.0,1339.0,1811.0,1837.0,1868.0,2651.0,2760.0,2950.0,,,,,,,
,,,,,,,,,,,,,,,
103.0,155.0,328.0,1558.0,1587.0,2660.0,,,,,,,,,,
,,,,,,,,,,,,,,,
1146.0,1805.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
63.0,2590.0,2774.0,,,,,,,,,,,,,
198.0,435.0,1137.0,1175.0,1394.0,1511.0,1524.0,1931.0,2309.0,2324.0,2424.0,2452.0,2688.0,2897.0,,
37.0,62.0,873.0,934.0,959.0,1018.0,1093.0,1457.0,2109.0,2446.0,,,,,,
417.0,2216.0,2878.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
15.0,572.0,2558.0,,,,,,,,,,,,,
136.0,1063.0,1371.0,2045.0,2497.0,2584.0,2760.0,,,,,,,,,
53.0,1961.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2300.0,,,,,,,,,,,,,,,
681.0,1516.0,2060.0,2779.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
119.0,1631.0,1870.0,,,,,,,,,,,,,
828.0,1140.0,1146.0,1935.0,,,,,,,,,,,,
1251.0,,,,,,,,,,,,,,,
920.0,940.0,1399.0,,,,,,,,,,,,,
248.0,297.0,1935.0,2021.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
130.0,226.0,481.0,719.0,1156.0,1916.0,2570.0,2811.0,,,,,,,,
16.0,262.0,279.0,454.0,1025.0,1074.0,1610.0,2118.0,2130.0,2424.0,2652.0,2864.0,,,,
971.0,1491.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
370.0,2341.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
927.0,1935.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2692.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
486.0,1872.0,,,,,,,,,,,,,,
747.0,1039.0,1612.0,2564.0,,,,,,,,,,,,
435.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1686.0,1833.0,2141.0,2168.0,,,,,,,,,,,,
1989.0,2097.0,2112.0,2590.0,,,,,,,,,,,,
172.0,322.0,2017.0,2187.0,2963.0,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
227.0,1827.0,,,,,,,,,,,,,,
1935.0,2653.0,2683.0,,,,,,,,,,,,,
1191.0,2506.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2422.0,2776.0,,,,,,,,,,,,,,
2076.0,,,,,,,,,,,,,,,
99.0,757.0,1159.0,1799.0,2146.0,2773.0,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
271.0,600.0,1405.0,2228.0,2562.0,2818.0,2868.0,,,,,,,,,
281.0,585.0,838.0,1064.0,1132.0,1423.0,1919.0,2873.0,2947.0,,,,,,,
2644.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
637.0,805.0,817.0,869.0,1047.0,1154.0,1283.0,1472.0,1677.0,1861.0,1918.0,2030.0,2138.0,2181.0,,
28.0,109.0,756.0,2152.0,2915.0,,,,,,,,,,,
409.0,2142.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
597.0,1273.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
302.0,459.0,488.0,963.0,1749.0,2927.0,,,,,,,,,,
22.0,159.0,527.0,642.0,1485.0,1691.0,1842.0,1846.0,1972.0,,,,,,,
,,,,,,,,,,,,,,,
54.0,1422.0,1465.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
439.0,908.0,919.0,1210.0,1980.0,2614.0,2824.0,,,,,,,,,
1739.0,2079.0,,,,,,,,,,,,,,
1580.0,2453.0,,,,,,,,,,,,,,
234.0,514.0,608.0,626.0,636.0,1230.0,1461.0,1489.0,1650.0,1769.0,1827.0,1980.0,2165.0,,,
1499.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
324.0,1762.0,2341.0,2659.0,,,,,,,,,,,,
115.0,134.0,442.0,475.0,743.0,999.0,1999.0,2010.0,2056.0,2337.0,,,,,,
,,,,,,,,,,,,,,,
1180.0,2303.0,,,,,,,,,,,,,,
7.0,141.0,278.0,703.0,1010.0,1091.0,1219.0,1608.0,2188.0,2213.0,2371.0,,,,,
1627.0,1828.0,1989.0,2045.0,2358.0,2816.0,,,,,,,,,,
20.0,137.0,162.0,532.0,572.0,1207.0,1527.0,1982.0,2201.0,,,,,,,
892.0,2587.0,,,,,,,,,,,,,,
291.0,597.0,1613.0,1687.0,2779.0,,,,,,,,,,,
175.0,801.0,1245.0,1390.0,1797.0,1892.0,2153.0,2218.0,2684.0,2856.0,2980.0,2993.0,,,,
321.0,680.0,1886.0,2333.0,,,,,,,,,,,,
304.0,2259.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
324.0,1364.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
155.0,161.0,1204.0,1498.0,1713.0,2513.0,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
18.0,368.0,390.0,1516.0,1610.0,1794.0,2058.0,2447.0,2931.0,,,,,,,
475.0,514.0,1187.0,1413.0,1577.0,,,,,,,,,,,
,,,,,,,,,,,,,,,
60.0,104.0,356.0,743.0,1249.0,1546.0,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
303.0,1191.0,1437.0,2867.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,
99.0,959.0,1082.0,1799.0,2649.0,,,,,,,,,,,
,,,,,,,,,,,,,,,
405.0,503.0,1047.0,2791.0,2896.0,2904.0,,,,,,,,,,
162.0,338.0,397.0,1243.0,1490.0,,,,,,,,,,,
54.0,478.0,503.0,2148.0,,,,,,,,,,,,
504.0,2179.0,,,,,,,,,,,,,,
549.0,763.0,1584.0,,,,,,,,,,,,,
328.0,,,,,,,,,,,,,,,
107.0,175.0,415.0,514.0,528.0,533.0,785.0,1802.0,1812.0,2420.0,,,,,,
1210.0,1809.0,2595.0,,,,,,,,,,,,,
1797.0,1809.0,1870.0,2033.0,,,,,,,,,,,,
2506.0,,,,,,,,,,,,,,,
35.0,55.0,300.0,1128.0,1395.0,1938.0,2717.0,,,,,,,,,
2146.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2263.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
213.0,1066.0,2715.0,,,,,,,,,,,,,
971.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
2277.0,,,,,,,,,,,,,,,
931.0,985.0,2705.0,,,,,,,,,,,,,
223.0,2514.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
955.0,,,,,,,,,,,,,,,
1146.0,,,,,,,,,,,,,,,
417.0,853.0,972.0,2979.0,,,,,,,,,,,,
2891.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
254.0,359.0,1237.0,1599.0,1759.0,2551.0,2638.0,,,,,,,,,
1730.0,2141.0,,,,,,,,,,,,,,
1583.0,,,,,,,,,,,,,,,
63.0,2564.0,,,,,,,,,,,,,,
1112.0,1364.0,1697.0,1835.0,2018.0,,,,,,,,,,,
503.0,535.0,595.0,1876.0,2364.0,2482.0,2718.0,,,,,,,,,
,,,,,,,,,,,,,,,
1827.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1989.0,2985.0,,,,,,,,,,,,,,
374.0,614.0,719.0,1357.0,1525.0,2222.0,2579.0,,,,,,,,,
1.0,1381.0,2205.0,2993.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
576.0,793.0,1210.0,1538.0,,,,,,,,,,,,
,,,,,,,,,,,,,,,
111.0,228.0,501.0,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1614.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
423.0,829.0,2067.0,2079.0,2764.0,,,,,,,,,,,
1491.0,,,,,,,,,,,,,,,
135.0,856.0,,,,,,,,,,,,,,
311.0,649.0,1616.0,2366.0,2722.0,,,,,,,,,,,
176.0,736.0,1305.0,1599.0,2465.0,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1284.0,1776.0,,,,,,,,,,,,,,
856.0,,,,,,,,,,,,,,,
302.0,1123.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
356.0,808.0,,,,,,,,,,,,,,
103.0,502.0,915.0,,,,,,,,,,,,,
1633.0,2156.0,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
753.0,826.0,1253.0,1813.0,2431.0,2936.0,2939.0,,,,,,,,,
511.0,1204.0,1600.0,1718.0,1861.0,1931.0,1937.0,2427.0,2508.0,2770.0,2886.0,,,,,
805.0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
